"site_code","year","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
"GCJEZ",2018,17.5081977844238,53.1311454772949,47.5081977844238,1.37704920768738,42.4262275695801,105.311477661133,41.4510019719601,97.4390045106411,94.4260046184063,118.939004063606,71.9289629459381,118.05010008812
"GDAOC01",2018,1.81967222690582,46.1803283691406,16.5573768615723,0.721311450004578,68.6393432617188,15.2622947692871,36.1770016551018,97.0180042386055,95.1480058133602,150.118005812168,87.122595667839,129.012546271086
"GHLPC",2018,15.1147537231445,82.9180297851562,70.6721343994141,138.147537231445,147.737701416016,111.59016418457,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413,69.8051283359528,110.585875421762
"GITMZ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"GJBOV",2018,1.49180328845978,1.39344263076782,2.29508185386658,0.8852459192276,11.2295083999634,0.524590134620667,50.1080013811588,97.67500436306,101.604004383087,108.384005010128,62.4232428967953,111.075413763523
"GJSO",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"GKBH",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"GKPW",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"GLQX",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"GOPXK",2018,46.7049179077148,237.88525390625,148.065567016602,259.836059570312,211.016387939453,133.426223754883,50.9090024828911,99.9090034663677,95.1680034399033,105.401004493237,68.0139701664448,110.251217842102
"GPDI",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"GPLWN",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"GPOI",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"GPQAO",2018,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,44.9836082458496,56.8852462768555,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"GQCI",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"GRFO",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"GRJXK",2018,21.1803283691406,231.442626953125,59.5737724304199,99.2459030151367,104.950820922852,83.9508209228516,43.7620025873184,97.3860034942627,94.0880046784878,110.11900383234,69.7104825973511,109.657343447208
"GSNY",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"GTWE",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"GTZK",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"GUWH",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"GWUJ",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"GZBI",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"HBJI",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"HBPCJ",2018,3.55737709999084,57.1475410461426,9.06557369232178,0.655737698078156,13.5901641845703,8.77049160003662,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"HBTN",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"HDAZ",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"HDWZP",2018,24.3934421539307,273.950805664062,115.459014892578,228.934417724609,197.032791137695,124.098358154297,48.9970025420189,100.315003871918,93.1100035905838,106.308005005121,70.7804744839668,111.343781501055
"HGCF",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"HIRTE",2018,27.1147537231445,127.573768615723,48.4426231384277,111.180328369141,208.950820922852,151.803283691406,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833,79.6933620274067,125.76707932353
"HIXNG",2018,18.8360652923584,146.901641845703,38.7377052307129,5.42622947692871,50.2295074462891,86.2131118774414,48.4410016238689,101.04500323534,92.1480045318604,107.225004732609,72.2649827003479,109.707485437393
"HJHN",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"HKIOP",2018,62.7049179077148,454.065582275391,204.508193969727,336.688507080078,246.491806030273,174.163940429688,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"HKXB",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"HLERZ",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197,67.203381717205,108.185352087021
"HNWA",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"HOEC",2018,3.55737709999084,57.1475410461426,9.06557369232178,0.655737698078156,13.5901641845703,8.77049160003662,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"HQVA",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"HSYDC",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"HTPR",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"HUDTN",2018,0.245901629328728,4.37704944610596,0.819672167301178,0.131147548556328,0.950819671154022,5.9180326461792,43.0590014159679,96.336003601551,94.7530044317245,105.453006446362,64.5768364965916,109.312784045935
"HVDLX",2018,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,19.1147537231445,66.442626953125,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"HWIB",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"HWJR",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"HXQLU",2018,3.70491814613342,59.9344253540039,34.0655746459961,36.7540969848633,51.5573768615723,101.442626953125,42.2370013892651,98.0790041685104,95.7670056819916,108.088003993034,65.7346822321415,111.252082169056
"HYCJ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"HYSMR",2018,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,19.1147537231445,66.442626953125,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"HYXUD",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,45.9370021522045,97.8620037436485,94.2190045118332,105.204005748034,65.1515990197659,107.43814650178
"IALXT",2018,22.0491809844971,106.639343261719,100.59016418457,86.5901641845703,57.7540969848633,81.5409851074219,38.7190020382404,102.198004662991,102.650005459785,136.878007978201,80.6993899941444,124.620613694191
"IAPK",2018,3.55737709999084,57.1475410461426,9.06557369232178,0.655737698078156,13.5901641845703,8.77049160003662,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"IDYAX",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197,67.203381717205,108.185352087021
"IGKFX",2018,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,44.9836082458496,56.8852462768555,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"IHMK",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"IHMZ",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"INWEG",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197,67.203381717205,108.185352087021
"IOAQ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"IOREZ",2018,46.7049179077148,237.88525390625,148.065567016602,259.836059570312,211.016387939453,133.426223754883,50.9090024828911,99.9090034663677,95.1680034399033,105.401004493237,68.0139701664448,110.251217842102
"IPNW",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"IRPK",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"ITRF",2018,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,19.1147537231445,66.442626953125,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"ITYM",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"IUAK",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"IVEZ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"IWZCV",2018,22.0983600616455,133.295074462891,41.0819664001465,165.540985107422,154.491806030273,27.7704906463623,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"JANM",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"JBAY",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"JCSAT",2018,36.8196716308594,154.295074462891,124.163932800293,180.295074462891,163.950820922852,96,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"JGRD",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"JIEQU",2018,22.0491809844971,106.639343261719,100.59016418457,86.5901641845703,57.7540969848633,81.5409851074219,38.7190020382404,102.198004662991,102.650005459785,136.878007978201,80.6993899941444,124.620613694191
"JIPRX",2018,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,79.7377014160156,106.672134399414,41.4510019719601,97.4390045106411,94.4260046184063,118.939004063606,71.9289629459381,118.05010008812
"JNLXY",2018,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,79.7377014160156,106.672134399414,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039,74.0695613622665,120.667907238007
"JOGHL",2018,0.868852436542511,42,0.688524603843689,0.508196711540222,20.2950820922852,66.7049179077148,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039,74.0695613622665,120.667907238007
"JOVV",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"JQFYC",2018,13.7049179077148,98.0491790771484,38.0983619689941,0.967213094234467,46.967212677002,87.3770523071289,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
